USER_ID,AGE,EDUCATION_LEVEL
17546,30.0,Secondary
17547,17.0,University
17548,22.0,Secondary
17549,43.0,JC
17550,27.0,Secondary
17551,33.0,Postgrad
17552,30.0,Secondary
17553,27.0,JC
17554,35.0,University
17555,31.0,JC
17556,34.0,University
17557,30.0,Poly
17558,36.0,JC
17559,13.0,University
17560,20.0,University
17561,28.0,JC
17562,26.0,Poly
17563,26.0,Poly
17564,28.0,University
17565,35.0,JC
17566,32.0,University
17567,29.0,JC
17568,27.0,University
17569,29.0,Poly
17570,39.0,Poly
17571,25.0,Poly
17572,17.0,University
17573,12.0,Postgrad
17574,21.0,University
17575,27.0,JC
17576,43.0,Postgrad
17577,23.0,Postgrad
17578,52.0,Postgrad
17579,31.0,Poly
17580,43.0,Postgrad
17581,34.0,University
17582,25.0,University
17583,49.0,Poly
17584,38.0,Secondary
17585,44.0,JC
17586,25.0,Poly
17587,45.0,Secondary
17588,29.0,JC
17589,5.0,University
17590,37.0,JC
17591,28.0,Poly
17592,45.0,Poly
17593,44.0,JC
17594,49.0,Secondary
17595,32.0,JC
17596,45.0,Postgrad
17597,21.0,University
17598,28.0,University
17599,38.0,JC
17600,15.0,Poly
17601,40.0,Poly
17602,19.0,JC
17603,13.0,Poly
17604,25.0,Secondary
17605,26.0,Poly
17606,21.0,Poly
17607,33.0,University
17608,39.0,JC
17609,34.0,Postgrad
17610,25.0,Poly
17611,30.0,JC
17612,18.0,Postgrad
17613,19.0,JC
17614,29.0,Poly
17615,26.0,Poly
17616,24.0,University
17617,25.0,Postgrad
17618,46.0,Postgrad
17619,37.0,Poly
17620,42.0,University
17621,35.0,Poly
17622,8.0,University
17623,23.0,Postgrad
17624,30.0,University
17625,20.0,Poly
17626,31.0,Secondary
17627,33.0,University
17628,44.0,Secondary
17629,21.0,Secondary
17630,38.0,JC
17631,33.0,Poly
17632,46.0,JC
17633,36.0,Poly
17634,34.0,Secondary
17635,49.0,Poly
17636,26.0,Poly
17637,30.0,University
17638,35.0,JC
17639,37.0,Secondary
17640,15.0,Secondary
17641,35.0,Secondary
17642,40.0,JC
17643,49.0,Postgrad
17644,25.0,Poly
17645,39.0,JC
17646,13.0,JC
17647,20.0,Poly
17648,43.0,University
17649,23.0,Postgrad
17650,32.0,JC
17651,29.0,JC
17652,34.0,Poly
17653,28.0,Poly
17654,41.0,Secondary
17655,25.0,Poly
17656,30.0,Secondary
17657,39.0,Postgrad
17658,59.0,University
17659,37.0,JC
17660,27.0,Secondary
17661,34.0,University
17662,40.0,Secondary
17663,35.0,Secondary
17664,38.0,Poly
17665,40.0,University
17666,46.0,Postgrad
17667,26.0,Postgrad
17668,54.0,University
17669,24.0,JC
17670,15.0,University
17671,11.0,University
17672,38.0,JC
17673,32.0,Secondary
17674,20.0,University
17675,22.0,Postgrad
17676,50.0,Postgrad
17677,40.0,University
17678,22.0,Secondary
17679,20.0,Poly
17680,56.0,JC
17681,25.0,Secondary
17682,5.0,Postgrad
17683,33.0,JC
17684,23.0,University
17685,36.0,Postgrad
17686,42.0,Postgrad
17687,28.0,Poly
17688,37.0,JC
17689,46.0,University
17690,32.0,Postgrad
17691,38.0,Poly
17692,28.0,University
17693,15.0,Poly
17694,20.0,Secondary
17695,27.0,Postgrad
17696,18.0,Postgrad
17697,43.0,Postgrad
17698,37.0,Secondary
17699,26.0,Postgrad
17700,34.0,Poly
17701,31.0,Secondary
17702,17.0,Postgrad
17703,46.0,Secondary
17704,26.0,Poly
17705,34.0,Postgrad
17706,56.0,Secondary
17707,40.0,Postgrad
17708,30.0,Postgrad
17709,44.0,Secondary
17710,49.0,Secondary
17711,42.0,University
17712,32.0,University
17713,43.0,JC
17714,24.0,JC
17715,49.0,JC
17716,40.0,JC
17717,34.0,JC
17718,28.0,JC
17719,35.0,Postgrad
17720,9.0,Secondary
17721,33.0,Poly
17722,41.0,Poly
17723,54.0,Postgrad
17724,35.0,Poly
17725,6.0,Postgrad
17726,28.0,University
17727,28.0,Poly
17728,30.0,Secondary
17729,30.0,University
17730,49.0,Secondary
17731,29.0,Poly
17732,13.0,JC
17733,31.0,JC
17734,33.0,Secondary
17735,38.0,Secondary
17736,34.0,Postgrad
17737,29.0,Postgrad
17738,42.0,Secondary
17739,22.0,Poly
17740,32.0,JC
17741,34.0,Secondary
17742,40.0,JC
17743,17.0,JC
17744,36.0,Secondary
17745,43.0,Poly
17746,32.0,University
17747,45.0,Postgrad
17748,46.0,Postgrad
17749,33.0,JC
17750,26.0,Secondary
17751,14.0,Poly
17752,24.0,University
17753,38.0,Poly
17754,34.0,Postgrad
17755,18.0,Secondary
17756,28.0,JC
17757,25.0,Postgrad
17758,3.0,University
17759,36.0,Secondary
17760,23.0,Secondary
17761,34.0,University
17762,35.0,Secondary
17763,45.0,JC
17764,22.0,Postgrad
17765,22.0,JC
17766,28.0,JC
17767,51.0,Secondary
17768,42.0,Poly
17769,44.0,Secondary
17770,24.0,Poly
17771,50.0,Poly
17772,50.0,JC
17773,27.0,University
17774,20.0,University
17775,42.0,JC
17776,39.0,Poly
17777,22.0,JC
17778,24.0,JC
17779,29.0,Postgrad
17780,17.0,Poly
17781,49.0,Secondary
17782,28.0,Secondary
17783,20.0,University
17784,28.0,University
17785,19.0,University
17786,22.0,Poly
17787,39.0,University
17788,39.0,Poly
17789,18.0,Poly
17790,31.0,Secondary
17791,20.0,Postgrad
17792,29.0,University
17793,25.0,University
17794,27.0,Postgrad
17795,30.0,Postgrad
17796,33.0,JC
17797,35.0,Secondary
17798,26.0,Postgrad
17799,14.0,University
17800,46.0,Postgrad
17801,29.0,Postgrad
17802,32.0,University
17803,33.0,Secondary
17804,30.0,JC
17805,25.0,Postgrad
17806,21.0,Poly
17807,36.0,University
17808,18.0,Secondary
17809,24.0,JC
17810,41.0,Secondary
17811,22.0,Secondary
17812,31.0,Secondary
17813,35.0,Postgrad
17814,31.0,JC
17815,15.0,Poly
17816,25.0,JC
17817,21.0,Postgrad
17818,24.0,Postgrad
17819,31.0,Postgrad
17820,51.0,Secondary
17821,16.0,University
17822,16.0,University
17823,41.0,JC
17824,16.0,Secondary
17825,33.0,Postgrad
17826,39.0,Secondary
17827,22.0,Poly
17828,29.0,Poly
17829,28.0,Postgrad
17830,38.0,JC
17831,25.0,Poly
17832,21.0,Postgrad
17833,44.0,University
17834,43.0,University
17835,34.0,Postgrad
17836,26.0,Postgrad
17837,31.0,Poly
17838,34.0,Secondary
17839,20.0,University
17840,20.0,JC
17841,29.0,JC
17842,41.0,Postgrad
17843,34.0,Postgrad
17844,29.0,Secondary
17845,37.0,Poly
17846,21.0,JC
17847,35.0,Secondary
17848,22.0,Secondary
17849,30.0,Poly
17850,14.0,Poly
17851,29.0,Poly
17852,35.0,Postgrad
17853,37.0,Postgrad
17854,17.0,Postgrad
17855,29.0,Poly
17856,25.0,Secondary
17857,20.0,Postgrad
17858,36.0,Postgrad
17859,39.0,University
17860,45.0,Poly
17861,29.0,Secondary
17862,37.0,University
17863,40.0,Secondary
17864,33.0,University
17865,42.0,Poly
17866,29.0,Secondary
17867,18.0,University
17868,41.0,University
17869,42.0,JC
17870,34.0,JC
17871,23.0,Postgrad
17872,36.0,Poly
17873,19.0,Poly
17874,44.0,Poly
17875,28.0,Postgrad
17876,21.0,Secondary
17877,41.0,Secondary
17878,40.0,Postgrad
17879,53.0,Poly
17880,31.0,Postgrad
17881,30.0,Poly
17882,22.0,Poly
17883,17.0,JC
17884,36.0,Poly
17885,34.0,University
17886,29.0,University
17887,27.0,Postgrad
17888,28.0,Poly
17889,36.0,JC
17890,37.0,Secondary
17891,57.0,Postgrad
17892,50.0,JC
17893,37.0,Postgrad
17894,20.0,University
17895,46.0,JC
17896,23.0,Postgrad
17897,28.0,Poly
17898,23.0,Secondary
17899,31.0,Postgrad
17900,31.0,University
17901,19.0,Poly
17902,19.0,Postgrad
17903,44.0,JC
17904,27.0,Poly
17905,4.0,University
17906,48.0,University
17907,37.0,Postgrad
17908,19.0,Postgrad
17909,46.0,University
17910,15.0,Postgrad
17911,31.0,Secondary
17912,32.0,Poly
17913,36.0,JC
17914,27.0,Secondary
17915,21.0,Poly
17916,20.0,University
17917,20.0,Poly
17918,16.0,Secondary
17919,19.0,Postgrad
17920,36.0,JC
17921,34.0,Secondary
17922,34.0,Poly
17923,34.0,Secondary
17924,13.0,Postgrad
17925,48.0,JC
17926,26.0,Secondary
17927,36.0,Postgrad
17928,19.0,University
17929,38.0,JC
17930,35.0,Secondary
17931,47.0,Postgrad
17932,24.0,Poly
17933,50.0,Poly
17934,33.0,Postgrad
17935,31.0,Poly
17936,29.0,Postgrad
17937,31.0,JC
17938,30.0,Postgrad
17939,27.0,Poly
17940,26.0,University
17941,37.0,Postgrad
17942,21.0,University
17943,50.0,JC
17944,29.0,Poly
17945,50.0,Postgrad
17946,42.0,Poly
17947,40.0,Poly
17948,26.0,Secondary
17949,24.0,Postgrad
17950,34.0,Poly
17951,29.0,Secondary
17952,32.0,Secondary
17953,25.0,Secondary
17954,16.0,Secondary
17955,33.0,JC
17956,25.0,Secondary
17957,34.0,Postgrad
17958,28.0,Poly
17959,21.0,Poly
17960,32.0,Secondary
17961,26.0,Secondary
17962,43.0,University
17963,25.0,University
17964,41.0,Postgrad
17965,30.0,Postgrad
17966,43.0,University
17967,22.0,Postgrad
17968,26.0,Poly
17969,31.0,JC
17970,28.0,Poly
17971,37.0,JC
17972,29.0,JC
17973,37.0,JC
17974,35.0,University
17975,31.0,University
17976,58.0,Secondary
17977,43.0,JC
17978,22.0,University
17979,29.0,Postgrad
17980,50.0,Poly
17981,37.0,Secondary
17982,18.0,Postgrad
17983,32.0,JC
17984,42.0,Postgrad
17985,41.0,Secondary
17986,23.0,Postgrad
17987,34.0,University
17988,23.0,Secondary
17989,28.0,Secondary
17990,37.0,Secondary
17991,39.0,University
17992,13.0,Poly
17993,31.0,University
17994,43.0,University
17995,34.0,University
17996,19.0,Postgrad
17997,41.0,JC
17998,16.0,JC
17999,32.0,Poly
18000,36.0,Secondary
18001,23.0,Secondary
18002,19.0,University
18003,20.0,JC
18004,30.0,Postgrad
18005,39.0,JC
18006,18.0,Secondary
18007,37.0,JC
18008,43.0,Poly
18009,22.0,JC
18010,39.0,Postgrad
18011,33.0,Secondary
18012,21.0,University
18013,29.0,Postgrad
18014,44.0,Secondary
18015,29.0,Postgrad
18016,25.0,University
18017,19.0,Poly
18018,40.0,JC
18019,26.0,JC
18020,21.0,JC
18021,22.0,University
18022,31.0,Poly
18023,17.0,Postgrad
18024,33.0,Poly
18025,50.0,Postgrad
18026,20.0,Secondary
18027,45.0,Postgrad
18028,30.0,Secondary
18029,28.0,Postgrad
18030,30.0,Poly
18031,31.0,University
18032,37.0,Secondary
18033,18.0,Poly
18034,45.0,Poly
18035,24.0,Poly
18036,11.0,Postgrad
18037,39.0,Poly
18038,21.0,Poly
18039,33.0,Secondary
18040,35.0,JC
18041,32.0,Poly
18042,34.0,Postgrad
18043,29.0,Poly
18044,21.0,University
18045,40.0,University
18046,28.0,Postgrad
18047,37.0,Secondary
18048,36.0,JC
18049,39.0,Poly
18050,39.0,JC
18051,44.0,Poly
18052,12.0,Postgrad
18053,18.0,Secondary
18054,19.0,University
18055,38.0,Postgrad
18056,9.0,University
18057,33.0,Poly
18058,42.0,University
18059,37.0,Postgrad
18060,12.0,Postgrad
18061,31.0,Secondary
18062,19.0,JC
18063,35.0,Poly
18064,38.0,University
18065,21.0,JC
18066,22.0,Postgrad
18067,39.0,Postgrad
18068,36.0,Postgrad
18069,30.0,Secondary
18070,20.0,University
18071,48.0,Postgrad
18072,31.0,Postgrad
18073,33.0,Poly
18074,28.0,JC
18075,35.0,University
18076,20.0,Postgrad
18077,31.0,JC
18078,12.0,Poly
18079,51.0,Postgrad
18080,42.0,University
18081,32.0,University
18082,32.0,Poly
18083,33.0,Poly
18084,13.0,JC
18085,26.0,Secondary
18086,31.0,University
18087,14.0,Postgrad
18088,31.0,Postgrad
18089,34.0,JC
18090,26.0,Postgrad
18091,34.0,Poly
18092,25.0,JC
18093,29.0,JC
18094,34.0,Poly
18095,38.0,Secondary
18096,45.0,Postgrad
18097,42.0,JC
18098,25.0,Postgrad
18099,29.0,Poly
18100,39.0,JC
18101,39.0,Secondary
18102,37.0,Postgrad
18103,36.0,JC
18104,32.0,University
18105,27.0,JC
18106,33.0,Poly
18107,30.0,Postgrad
18108,38.0,Postgrad
18109,16.0,Secondary
18110,39.0,University
18111,29.0,Poly
18112,45.0,University
18113,36.0,JC
18114,20.0,Postgrad
18115,28.0,Postgrad
18116,38.0,Poly
18117,32.0,Secondary
18118,47.0,Postgrad
18119,36.0,Postgrad
18120,32.0,JC
18121,33.0,Postgrad
18122,21.0,Secondary
18123,40.0,University
18124,29.0,Secondary
18125,38.0,University
18126,22.0,Postgrad
18127,37.0,Poly
18128,28.0,Postgrad
18129,25.0,Secondary
18130,25.0,Secondary
18131,24.0,Poly
18132,37.0,Secondary
18133,29.0,JC
18134,54.0,Secondary
18135,34.0,University
18136,44.0,JC
18137,17.0,JC
18138,28.0,Postgrad
18139,25.0,Secondary
18140,37.0,Poly
18141,46.0,Poly
18142,31.0,Postgrad
18143,24.0,University
18144,31.0,University
18145,23.0,University
18146,37.0,University
18147,32.0,Poly
18148,25.0,Poly
18149,23.0,Poly
18150,34.0,Secondary
18151,37.0,Poly
18152,38.0,Poly
18153,30.0,JC
18154,30.0,University
18155,41.0,University
18156,39.0,JC
18157,21.0,Poly
18158,40.0,Postgrad
18159,41.0,Secondary
18160,35.0,University
18161,39.0,University
18162,21.0,JC
18163,17.0,Poly
18164,48.0,Poly
18165,24.0,Secondary
18166,22.0,Secondary
18167,13.0,JC
18168,27.0,JC
18169,32.0,Postgrad
18170,22.0,Secondary
18171,36.0,Postgrad
18172,37.0,University
18173,39.0,University
18174,13.0,JC
18175,41.0,Secondary
18176,26.0,JC
18177,30.0,University
18178,16.0,University
18179,30.0,JC
18180,20.0,Poly
18181,18.0,Secondary
18182,35.0,Secondary
18183,34.0,Secondary
18184,29.0,University
18185,43.0,Secondary
18186,29.0,Poly
18187,36.0,JC
18188,34.0,University
18189,29.0,University
18190,27.0,Secondary
18191,38.0,JC
18192,46.0,Postgrad
18193,6.0,Secondary
18194,38.0,JC
18195,28.0,JC
18196,35.0,JC
18197,15.0,Secondary
18198,28.0,University
18199,25.0,Secondary
18200,55.0,Postgrad
18201,39.0,JC
18202,38.0,JC
18203,17.0,JC
18204,30.0,Postgrad
18205,35.0,Secondary
18206,42.0,University
18207,33.0,Secondary
18208,45.0,Secondary
18209,28.0,Poly
18210,38.0,University
18211,26.0,JC
18212,15.0,University
18213,8.0,Postgrad
18214,38.0,JC
18215,37.0,JC
18216,24.0,Postgrad
18217,37.0,Secondary
18218,11.0,Secondary
18219,36.0,JC
18220,24.0,JC
18221,23.0,JC
18222,42.0,University
18223,29.0,JC
18224,37.0,University
18225,27.0,Poly
18226,11.0,Poly
18227,29.0,Secondary
18228,35.0,Postgrad
18229,30.0,Poly
18230,24.0,University
18231,40.0,Secondary
18232,35.0,Poly
18233,40.0,University
18234,26.0,JC
18235,4.0,Secondary
18236,26.0,Postgrad
18237,31.0,University
18238,34.0,Secondary
18239,23.0,Secondary
18240,44.0,Secondary
18241,33.0,Postgrad
18242,10.0,University
18243,-2.0,Secondary
18244,54.0,Postgrad
18245,31.0,Poly
18246,18.0,Poly
18247,29.0,JC
18248,28.0,JC
18249,35.0,JC
18250,41.0,JC
18251,16.0,Secondary
18252,20.0,JC
18253,39.0,JC
18254,19.0,Postgrad
18255,16.0,Postgrad
18256,25.0,Poly
18257,38.0,Secondary
18258,21.0,Secondary
18259,44.0,University
18260,27.0,Postgrad
18261,25.0,JC
18262,13.0,Poly
18263,48.0,Postgrad
18264,20.0,Postgrad
18265,7.0,Poly
18266,13.0,Secondary
18267,56.0,Secondary
18268,21.0,JC
18269,38.0,University
18270,45.0,Postgrad
18271,20.0,JC
18272,25.0,Postgrad
18273,31.0,University
18274,27.0,Poly
18275,37.0,JC
18276,19.0,University
18277,42.0,Postgrad
18278,31.0,Postgrad
18279,30.0,Poly
18280,20.0,JC
18281,15.0,University
18282,33.0,JC
18283,30.0,University
18284,25.0,Postgrad
18285,28.0,Postgrad
18286,38.0,JC
18287,34.0,Secondary
18288,21.0,University
18289,27.0,University
18290,10.0,JC
18291,31.0,University
18292,32.0,University
18293,25.0,JC
18294,20.0,University
18295,26.0,Secondary
18296,31.0,University
18297,14.0,JC
18298,17.0,University
18299,21.0,JC
18300,38.0,University
18301,30.0,JC
18302,38.0,JC
18303,20.0,Poly
18304,34.0,University
18305,34.0,JC
18306,35.0,Poly
18307,35.0,University
18308,30.0,Postgrad
18309,43.0,Poly
18310,10.0,University
18311,30.0,Poly
18312,31.0,Poly
18313,34.0,JC
18314,34.0,JC
18315,16.0,University
18316,30.0,Poly
18317,31.0,Poly
18318,21.0,Secondary
18319,22.0,Poly
18320,27.0,Poly
18321,26.0,Secondary
18322,44.0,Poly
18323,15.0,University
18324,23.0,Secondary
18325,23.0,University
18326,24.0,University
18327,40.0,Postgrad
18328,41.0,Postgrad
18329,39.0,University
18330,19.0,Secondary
18331,11.0,Postgrad
18332,32.0,Secondary
18333,42.0,JC
18334,33.0,JC
18335,5.0,Postgrad
18336,40.0,JC
18337,16.0,Postgrad
18338,24.0,Secondary
18339,40.0,University
18340,19.0,University
18341,24.0,JC
18342,34.0,Poly
18343,48.0,Poly
18344,22.0,Poly
18345,31.0,Poly
18346,18.0,University
18347,41.0,JC
18348,28.0,Poly
18349,28.0,Secondary
18350,29.0,Secondary
18351,24.0,Postgrad
18352,17.0,University
18353,25.0,University
18354,49.0,University
18355,21.0,University
18356,33.0,JC
18357,33.0,University
18358,25.0,JC
18359,20.0,Poly
18360,38.0,Secondary
18361,21.0,University
18362,24.0,Secondary
18363,24.0,University
18364,25.0,Postgrad
18365,14.0,Secondary
18366,32.0,Poly
18367,34.0,Postgrad
18368,42.0,Secondary
18369,28.0,Postgrad
18370,39.0,Poly
18371,41.0,Poly
18372,23.0,JC
18373,30.0,University
18374,31.0,Poly
18375,24.0,Postgrad
18376,32.0,Secondary
18377,21.0,JC
18378,39.0,Postgrad
18379,30.0,JC
18380,40.0,Secondary
18381,20.0,Secondary
18382,27.0,JC
18383,42.0,Poly
18384,28.0,Secondary
18385,19.0,Secondary
18386,20.0,Postgrad
18387,28.0,Postgrad
18388,27.0,Secondary
18389,33.0,Secondary
18390,21.0,University
18391,28.0,Postgrad
18392,36.0,Secondary
18393,44.0,University
18394,23.0,JC
18395,21.0,Secondary
18396,22.0,JC
18397,35.0,Postgrad
18398,32.0,University
18399,33.0,Secondary
18400,30.0,Poly
18401,28.0,Poly
18402,35.0,Secondary
18403,39.0,JC
18404,27.0,Postgrad
18405,32.0,Postgrad
18406,19.0,JC
18407,26.0,Poly
18408,26.0,Poly
18409,33.0,JC
18410,23.0,Poly
18411,18.0,Postgrad
18412,39.0,JC
18413,35.0,University
18414,42.0,Poly
18415,27.0,Secondary
18416,7.0,Postgrad
18417,42.0,University
18418,35.0,Postgrad
18419,25.0,Poly
18420,33.0,University
18421,15.0,JC
18422,36.0,Poly
18423,47.0,JC
18424,25.0,Secondary
18425,49.0,Secondary
18426,26.0,Secondary
18427,-2.0,Postgrad
18428,29.0,JC
18429,27.0,University
18430,15.0,JC
18431,10.0,University
18432,26.0,Postgrad
18433,23.0,University
18434,21.0,JC
18435,39.0,JC
18436,5.0,Poly
18437,21.0,JC
18438,25.0,Secondary
18439,33.0,JC
18440,21.0,Secondary
18441,29.0,Poly
18442,11.0,JC
18443,37.0,Postgrad
18444,15.0,JC
18445,24.0,Postgrad
18446,29.0,JC
18447,20.0,Postgrad
18448,38.0,University
18449,38.0,Poly
18450,27.0,Poly
18451,27.0,JC
18452,23.0,Postgrad
18453,21.0,JC
18454,19.0,University
18455,28.0,Poly
18456,44.0,Secondary
18457,38.0,Poly
18458,23.0,Poly
18459,31.0,JC
18460,27.0,Secondary
18461,36.0,Postgrad
18462,29.0,University
18463,30.0,Postgrad
18464,23.0,Poly
18465,36.0,JC
18466,41.0,Poly
18467,35.0,JC
18468,27.0,Poly
18469,28.0,Poly
18470,37.0,Poly
18471,29.0,University
18472,29.0,University
18473,35.0,JC
18474,21.0,Postgrad
18475,18.0,University
18476,16.0,JC
18477,29.0,Postgrad
18478,19.0,JC
18479,35.0,Secondary
18480,31.0,JC
18481,18.0,University
18482,27.0,University
18483,28.0,Secondary
18484,38.0,Secondary
18485,34.0,Secondary
18486,24.0,Poly
18487,28.0,University
18488,21.0,Postgrad
18489,36.0,Secondary
18490,35.0,Secondary
18491,23.0,JC
18492,26.0,University
18493,25.0,Secondary
18494,34.0,Postgrad
18495,28.0,JC
18496,37.0,Poly
18497,22.0,Postgrad
18498,31.0,University
18499,24.0,Poly
18500,35.0,Secondary
18501,26.0,University
18502,32.0,Secondary
18503,34.0,Poly
18504,37.0,JC
18505,32.0,Postgrad
18506,34.0,Secondary
18507,43.0,Poly
18508,20.0,Poly
18509,27.0,Secondary
18510,30.0,Poly
18511,8.0,JC
18512,35.0,Secondary
18513,21.0,Poly
18514,21.0,Secondary
18515,32.0,Postgrad
18516,33.0,Secondary
18517,40.0,Secondary
18518,26.0,Secondary
18519,28.0,Poly
18520,24.0,University
18521,39.0,Secondary
18522,44.0,Postgrad
18523,31.0,JC
18524,30.0,Postgrad
18525,25.0,University
18526,18.0,JC
18527,34.0,Postgrad
18528,3.0,Postgrad
18529,25.0,JC
18530,23.0,JC
18531,45.0,JC
18532,18.0,Poly
18533,17.0,JC
18534,19.0,Secondary
18535,27.0,JC
18536,16.0,Secondary
18537,19.0,JC
18538,33.0,JC
18539,29.0,University
18540,31.0,Postgrad
18541,20.0,Poly
18542,29.0,Postgrad
18543,44.0,JC
18544,25.0,Poly
18545,24.0,Postgrad
18546,33.0,Postgrad
18547,34.0,Poly
18548,39.0,Secondary
18549,41.0,JC
18550,46.0,Poly
18551,41.0,Postgrad
18552,26.0,University
18553,37.0,JC
18554,40.0,Secondary
18555,31.0,JC
18556,21.0,Secondary
18557,30.0,University
18558,33.0,University
18559,15.0,Postgrad
18560,22.0,JC
18561,22.0,JC
18562,11.0,Secondary
18563,34.0,Postgrad
18564,22.0,University
18565,14.0,University
18566,29.0,JC
18567,24.0,Postgrad
18568,37.0,Postgrad
18569,31.0,JC
18570,37.0,Poly
18571,33.0,Secondary
18572,37.0,Postgrad
18573,28.0,University
18574,45.0,Secondary
18575,25.0,Postgrad
18576,26.0,Poly
18577,39.0,Secondary
18578,26.0,Secondary
18579,29.0,Secondary
18580,27.0,Poly
18581,47.0,Postgrad
18582,29.0,Poly
18583,41.0,Secondary
18584,25.0,JC
18585,30.0,Secondary
18586,31.0,University
18587,32.0,University
18588,23.0,Postgrad
18589,29.0,Poly
18590,25.0,Secondary
18591,38.0,Poly
18592,26.0,University
18593,20.0,Poly
18594,30.0,Poly
18595,26.0,JC
18596,52.0,JC
18597,29.0,Secondary
18598,30.0,JC
18599,36.0,Poly
18600,20.0,Poly
18601,40.0,Secondary
18602,31.0,University
18603,38.0,Poly
18604,39.0,JC
18605,41.0,JC
18606,30.0,Secondary
18607,20.0,Postgrad
18608,38.0,JC
18609,25.0,Secondary
18610,28.0,Postgrad
18611,29.0,University
18612,19.0,University
18613,33.0,University
18614,15.0,University
18615,37.0,Postgrad
18616,35.0,Postgrad
18617,39.0,Postgrad
18618,33.0,Secondary
18619,21.0,Secondary
18620,40.0,University
18621,23.0,University
18622,47.0,Poly
18623,42.0,Secondary
18624,44.0,Poly
18625,19.0,University
18626,29.0,Postgrad
18627,17.0,Secondary
18628,18.0,Postgrad
18629,27.0,Secondary
18630,47.0,Postgrad
18631,29.0,University
18632,41.0,Secondary
18633,49.0,University
18634,24.0,Poly
18635,15.0,JC
18636,37.0,University
18637,44.0,Secondary
18638,21.0,JC
18639,31.0,University
18640,52.0,University
18641,25.0,Postgrad
18642,26.0,University
18643,26.0,JC
18644,26.0,Poly
18645,14.0,JC
18646,48.0,Secondary
18647,32.0,JC
18648,37.0,Poly
18649,30.0,Poly
18650,30.0,JC
18651,45.0,Secondary
18652,33.0,Postgrad
18653,7.0,University
18654,36.0,University
18655,35.0,JC
18656,22.0,Postgrad
18657,26.0,Poly
18658,33.0,University
18659,42.0,JC
18660,36.0,JC
18661,33.0,Poly
18662,29.0,University
18663,45.0,Secondary
18664,26.0,University
18665,30.0,University
18666,25.0,Postgrad
18667,27.0,JC
18668,31.0,Poly
18669,29.0,Secondary
18670,24.0,Postgrad
18671,32.0,JC
18672,31.0,Secondary
18673,35.0,JC
18674,-1.0,Secondary
18675,34.0,Poly
18676,24.0,JC
18677,38.0,JC
18678,15.0,JC
18679,29.0,University
18680,27.0,University
18681,25.0,Poly
18682,28.0,Secondary
18683,40.0,University
18684,16.0,University
18685,33.0,Secondary
18686,27.0,Poly
18687,23.0,JC
18688,20.0,Secondary
18689,37.0,University
18690,46.0,University
18691,18.0,JC
18692,37.0,Secondary
18693,13.0,University
18694,5.0,University
18695,39.0,Secondary
18696,20.0,JC
18697,60.0,Poly
18698,36.0,University
18699,24.0,Postgrad
18700,36.0,Secondary
18701,33.0,University
18702,15.0,Postgrad
18703,27.0,Poly
18704,1.0,Poly
18705,39.0,Postgrad
18706,36.0,University
18707,30.0,University
18708,21.0,JC
18709,44.0,Postgrad
18710,25.0,Postgrad
18711,39.0,Poly
18712,22.0,JC
18713,22.0,Postgrad
18714,34.0,JC
18715,37.0,Postgrad
18716,29.0,University
18717,30.0,Secondary
18718,29.0,Secondary
18719,27.0,Secondary
18720,12.0,Poly
18721,40.0,Secondary
18722,18.0,JC
18723,35.0,JC
18724,22.0,University
18725,26.0,JC
18726,26.0,University
18727,21.0,University
18728,23.0,Postgrad
18729,7.0,Secondary
18730,37.0,Poly
18731,35.0,JC
18732,31.0,Poly
18733,10.0,Postgrad
18734,27.0,University
18735,31.0,Postgrad
18736,28.0,Poly
18737,29.0,Secondary
18738,37.0,Secondary
18739,38.0,University
18740,22.0,JC
18741,45.0,University
18742,35.0,Postgrad
18743,27.0,University
18744,39.0,Secondary
18745,48.0,University
18746,13.0,Postgrad
18747,41.0,Postgrad
18748,17.0,Poly
18749,31.0,Postgrad
18750,35.0,Secondary
18751,40.0,University
18752,15.0,Postgrad
18753,24.0,JC
18754,38.0,Poly
18755,36.0,JC
18756,32.0,Poly
18757,34.0,University
18758,7.0,University
18759,17.0,Poly
18760,24.0,Poly
18761,15.0,Poly
18762,52.0,Poly
18763,33.0,Postgrad
18764,34.0,Postgrad
18765,30.0,Secondary
18766,25.0,University
18767,22.0,Postgrad
18768,32.0,Secondary
18769,25.0,JC
18770,28.0,Postgrad
18771,28.0,Postgrad
18772,30.0,University
18773,42.0,JC
18774,43.0,Poly
18775,42.0,JC
18776,27.0,University
18777,20.0,Poly
18778,22.0,Poly
18779,23.0,JC
18780,21.0,JC
18781,40.0,Postgrad
18782,37.0,JC
18783,32.0,University
18784,28.0,Secondary
18785,24.0,Secondary
18786,14.0,University
18787,22.0,University
18788,37.0,Poly
18789,39.0,University
18790,42.0,Poly
18791,20.0,Postgrad
18792,31.0,JC
18793,28.0,University
18794,29.0,Poly
18795,30.0,University
18796,16.0,University
18797,37.0,Poly
18798,19.0,Secondary
18799,24.0,University
18800,30.0,University
18801,22.0,Secondary
18802,32.0,Secondary
18803,33.0,Poly
18804,22.0,University
18805,20.0,JC
18806,35.0,Poly
18807,40.0,Postgrad
18808,35.0,Secondary
18809,3.0,Poly
18810,28.0,Poly
18811,38.0,Poly
18812,31.0,Secondary
18813,42.0,JC
18814,49.0,University
18815,25.0,Poly
18816,41.0,University
18817,35.0,Postgrad
